population,candidate_name,end_date,da_by_pop
lv,Kamala Harris,2024-04-24,
lv,Kamala Harris,2024-04-25,
lv,Kamala Harris,2024-04-26,
lv,Kamala Harris,2024-04-27,
lv,Kamala Harris,2024-04-28,
lv,Kamala Harris,2024-04-29,
lv,Kamala Harris,2024-04-30,
lv,Kamala Harris,2024-05-01,
lv,Kamala Harris,2024-05-02,
lv,Kamala Harris,2024-05-03,
lv,Kamala Harris,2024-05-04,
lv,Kamala Harris,2024-05-05,
lv,Kamala Harris,2024-05-06,
lv,Kamala Harris,2024-05-07,
lv,Kamala Harris,2024-05-08,
lv,Kamala Harris,2024-05-09,
lv,Kamala Harris,2024-05-10,
lv,Kamala Harris,2024-05-11,
lv,Kamala Harris,2024-05-12,
lv,Kamala Harris,2024-05-13,
lv,Kamala Harris,2024-05-14,
lv,Kamala Harris,2024-05-15,41.0
lv,Kamala Harris,2024-05-16,
lv,Kamala Harris,2024-05-17,
lv,Kamala Harris,2024-05-18,
lv,Kamala Harris,2024-05-19,
lv,Kamala Harris,2024-05-20,
lv,Kamala Harris,2024-05-21,
lv,Kamala Harris,2024-05-22,
lv,Kamala Harris,2024-05-23,
lv,Kamala Harris,2024-05-24,
lv,Kamala Harris,2024-05-25,
lv,Kamala Harris,2024-05-26,
lv,Kamala Harris,2024-05-27,
lv,Kamala Harris,2024-05-28,
lv,Kamala Harris,2024-05-29,
lv,Kamala Harris,2024-05-30,
lv,Kamala Harris,2024-05-31,
lv,Kamala Harris,2024-06-01,
lv,Kamala Harris,2024-06-02,
lv,Kamala Harris,2024-06-03,
lv,Kamala Harris,2024-06-04,
lv,Kamala Harris,2024-06-05,
lv,Kamala Harris,2024-06-06,
lv,Kamala Harris,2024-06-07,
lv,Kamala Harris,2024-06-08,
lv,Kamala Harris,2024-06-09,
lv,Kamala Harris,2024-06-10,
lv,Kamala Harris,2024-06-11,
lv,Kamala Harris,2024-06-12,
lv,Kamala Harris,2024-06-13,
lv,Kamala Harris,2024-06-14,
lv,Kamala Harris,2024-06-15,
lv,Kamala Harris,2024-06-16,
lv,Kamala Harris,2024-06-17,
lv,Kamala Harris,2024-06-18,
lv,Kamala Harris,2024-06-19,
lv,Kamala Harris,2024-06-20,
lv,Kamala Harris,2024-06-21,
lv,Kamala Harris,2024-06-22,
lv,Kamala Harris,2024-06-23,
lv,Kamala Harris,2024-06-24,42.0
lv,Kamala Harris,2024-06-25,
lv,Kamala Harris,2024-06-26,
lv,Kamala Harris,2024-06-27,
lv,Kamala Harris,2024-06-28,45.0
lv,Kamala Harris,2024-06-29,
lv,Kamala Harris,2024-06-30,
lv,Kamala Harris,2024-07-01,
lv,Kamala Harris,2024-07-02,
lv,Kamala Harris,2024-07-03,42.0
lv,Kamala Harris,2024-07-04,
lv,Kamala Harris,2024-07-05,
lv,Kamala Harris,2024-07-06,42.0
lv,Kamala Harris,2024-07-07,
lv,Kamala Harris,2024-07-08,37.0
lv,Kamala Harris,2024-07-09,
lv,Kamala Harris,2024-07-10,47.0
lv,Kamala Harris,2024-07-11,44.333333333333336
lv,Kamala Harris,2024-07-12,46.0
lv,Kamala Harris,2024-07-13,43.285714285714285
lv,Kamala Harris,2024-07-14,45.65
lv,Kamala Harris,2024-07-15,41.6
lv,Kamala Harris,2024-07-16,39.54
lv,Kamala Harris,2024-07-17,44.0
lv,Kamala Harris,2024-07-18,48.63333333333333
lv,Kamala Harris,2024-07-19,
lv,Kamala Harris,2024-07-20,
lv,Kamala Harris,2024-07-21,43.12857142857143
lv,Kamala Harris,2024-07-22,48.333333333333336
lv,Kamala Harris,2024-07-23,46.16666666666666
lv,Kamala Harris,2024-07-24,43.02
lv,Kamala Harris,2024-07-25,49.85714285714285
lv,Kamala Harris,2024-07-26,48.0
lv,Kamala Harris,2024-07-27,48.2
lv,Kamala Harris,2024-07-28,45.63333333333333
lv,Kamala Harris,2024-07-29,45.900000000000006
lv,Kamala Harris,2024-07-30,48.333333333333336
lv,Kamala Harris,2024-07-31,46.66666666666666
lv,Kamala Harris,2024-08-01,49.11111111111112
lv,Kamala Harris,2024-08-02,47.35294117647059
lv,Kamala Harris,2024-08-03,43.27272727272727
lv,Kamala Harris,2024-08-04,49.0
lv,Kamala Harris,2024-08-05,45.083333333333336
lv,Kamala Harris,2024-08-06,45.1
lv,Kamala Harris,2024-08-07,48.575
lv,Kamala Harris,2024-08-08,46.50869565217391
lv,Kamala Harris,2024-08-09,48.66666666666666
lv,Kamala Harris,2024-08-10,49.0
lv,Kamala Harris,2024-08-11,46.7
lv,Kamala Harris,2024-08-12,49.0
lv,Kamala Harris,2024-08-13,48.9
lv,Kamala Harris,2024-08-14,47.75
lv,Kamala Harris,2024-08-15,46.844
lv,Kamala Harris,2024-08-16,48.43333333333334
lv,Kamala Harris,2024-08-17,48.66666666666666
lv,Kamala Harris,2024-08-18,48.4
lv,Kamala Harris,2024-08-19,56.86923076923077
lv,Kamala Harris,2024-08-20,49.52307692307692
lv,Kamala Harris,2024-08-21,47.66363636363636
lv,Kamala Harris,2024-08-22,48.04
lv,Kamala Harris,2024-08-23,48.73333333333333
lv,Kamala Harris,2024-08-24,51.0
lv,Kamala Harris,2024-08-25,48.68333333333334
lv,Kamala Harris,2024-08-26,49.1
lv,Kamala Harris,2024-08-27,48.875
lv,Kamala Harris,2024-08-28,48.15185185185185
lv,Kamala Harris,2024-08-29,47.4875
lv,Kamala Harris,2024-08-30,46.675
lv,Kamala Harris,2024-08-31,47.06666666666667
lv,Kamala Harris,2024-09-01,46.16666666666666
lv,Kamala Harris,2024-09-02,47.6
lv,Kamala Harris,2024-09-03,48.725
lv,Kamala Harris,2024-09-04,50.15
lv,Kamala Harris,2024-09-05,49.471428571428575
lv,Kamala Harris,2024-09-06,47.0
lv,Kamala Harris,2024-09-07,49.0
lv,Kamala Harris,2024-09-08,49.18130434782609
lv,Kamala Harris,2024-09-09,48.22857142857144
lv,Kamala Harris,2024-09-10,49.93333333333334
lv,Kamala Harris,2024-09-11,47.57142857142857
lv,Kamala Harris,2024-09-12,47.4
lv,Kamala Harris,2024-09-13,49.3
lv,Kamala Harris,2024-09-14,48.9
lv,Kamala Harris,2024-09-15,48.6
lv,Kamala Harris,2024-09-16,50.77619047619047
lv,Kamala Harris,2024-09-17,51.78
lv,Kamala Harris,2024-09-18,49.1
rv,Kamala Harris,2021-04-07,
rv,Kamala Harris,2021-04-08,
rv,Kamala Harris,2021-04-09,
rv,Kamala Harris,2021-04-10,
rv,Kamala Harris,2021-04-11,
rv,Kamala Harris,2021-04-12,
rv,Kamala Harris,2021-04-13,
rv,Kamala Harris,2021-04-14,
rv,Kamala Harris,2021-04-15,
rv,Kamala Harris,2021-04-16,
rv,Kamala Harris,2021-04-17,
rv,Kamala Harris,2021-04-18,
rv,Kamala Harris,2021-04-19,
rv,Kamala Harris,2021-04-20,
rv,Kamala Harris,2021-04-21,
rv,Kamala Harris,2021-04-22,
rv,Kamala Harris,2021-04-23,43.0
rv,Kamala Harris,2021-04-24,
rv,Kamala Harris,2021-04-25,
rv,Kamala Harris,2021-04-26,
rv,Kamala Harris,2021-04-27,
rv,Kamala Harris,2021-04-28,
rv,Kamala Harris,2021-04-29,
rv,Kamala Harris,2021-04-30,
rv,Kamala Harris,2021-05-01,
rv,Kamala Harris,2021-05-02,
rv,Kamala Harris,2021-05-03,
rv,Kamala Harris,2021-05-04,
rv,Kamala Harris,2021-05-05,
rv,Kamala Harris,2021-05-06,
rv,Kamala Harris,2021-05-07,
rv,Kamala Harris,2021-05-08,
rv,Kamala Harris,2021-05-09,
rv,Kamala Harris,2021-05-10,
rv,Kamala Harris,2021-05-11,
rv,Kamala Harris,2021-05-12,
rv,Kamala Harris,2021-05-13,
rv,Kamala Harris,2021-05-14,
rv,Kamala Harris,2021-05-15,
rv,Kamala Harris,2021-05-16,
rv,Kamala Harris,2021-05-17,
rv,Kamala Harris,2021-05-18,
rv,Kamala Harris,2021-05-19,
rv,Kamala Harris,2021-05-20,
rv,Kamala Harris,2021-05-21,
rv,Kamala Harris,2021-05-22,
rv,Kamala Harris,2021-05-23,
rv,Kamala Harris,2021-05-24,
rv,Kamala Harris,2021-05-25,
rv,Kamala Harris,2021-05-26,
rv,Kamala Harris,2021-05-27,
rv,Kamala Harris,2021-05-28,
rv,Kamala Harris,2021-05-29,
rv,Kamala Harris,2021-05-30,
rv,Kamala Harris,2021-05-31,
rv,Kamala Harris,2021-06-01,
rv,Kamala Harris,2021-06-02,
rv,Kamala Harris,2021-06-03,
rv,Kamala Harris,2021-06-04,
rv,Kamala Harris,2021-06-05,
rv,Kamala Harris,2021-06-06,
rv,Kamala Harris,2021-06-07,
rv,Kamala Harris,2021-06-08,
rv,Kamala Harris,2021-06-09,
rv,Kamala Harris,2021-06-10,
rv,Kamala Harris,2021-06-11,
rv,Kamala Harris,2021-06-12,
rv,Kamala Harris,2021-06-13,
rv,Kamala Harris,2021-06-14,
rv,Kamala Harris,2021-06-15,
rv,Kamala Harris,2021-06-16,
rv,Kamala Harris,2021-06-17,
rv,Kamala Harris,2021-06-18,
rv,Kamala Harris,2021-06-19,
rv,Kamala Harris,2021-06-20,
rv,Kamala Harris,2021-06-21,
rv,Kamala Harris,2021-06-22,46.0
rv,Kamala Harris,2021-06-23,
rv,Kamala Harris,2021-06-24,
rv,Kamala Harris,2021-06-25,
rv,Kamala Harris,2021-06-26,
rv,Kamala Harris,2021-06-27,
rv,Kamala Harris,2021-06-28,
rv,Kamala Harris,2021-06-29,
rv,Kamala Harris,2021-06-30,
rv,Kamala Harris,2021-07-01,
rv,Kamala Harris,2021-07-02,
rv,Kamala Harris,2021-07-03,
rv,Kamala Harris,2021-07-04,
rv,Kamala Harris,2021-07-05,
rv,Kamala Harris,2021-07-06,
rv,Kamala Harris,2021-07-07,
rv,Kamala Harris,2021-07-08,
rv,Kamala Harris,2021-07-09,
rv,Kamala Harris,2021-07-10,
rv,Kamala Harris,2021-07-11,
rv,Kamala Harris,2021-07-12,
rv,Kamala Harris,2021-07-13,
rv,Kamala Harris,2021-07-14,
rv,Kamala Harris,2021-07-15,
rv,Kamala Harris,2021-07-16,
rv,Kamala Harris,2021-07-17,
rv,Kamala Harris,2021-07-18,
rv,Kamala Harris,2021-07-19,
rv,Kamala Harris,2021-07-20,
rv,Kamala Harris,2021-07-21,
rv,Kamala Harris,2021-07-22,
rv,Kamala Harris,2021-07-23,
rv,Kamala Harris,2021-07-24,
rv,Kamala Harris,2021-07-25,
rv,Kamala Harris,2021-07-26,
rv,Kamala Harris,2021-07-27,
rv,Kamala Harris,2021-07-28,
rv,Kamala Harris,2021-07-29,
rv,Kamala Harris,2021-07-30,
rv,Kamala Harris,2021-07-31,
rv,Kamala Harris,2021-08-01,
rv,Kamala Harris,2021-08-02,
rv,Kamala Harris,2021-08-03,
rv,Kamala Harris,2021-08-04,
rv,Kamala Harris,2021-08-05,
rv,Kamala Harris,2021-08-06,
rv,Kamala Harris,2021-08-07,
rv,Kamala Harris,2021-08-08,
rv,Kamala Harris,2021-08-09,
rv,Kamala Harris,2021-08-10,
rv,Kamala Harris,2021-08-11,
rv,Kamala Harris,2021-08-12,
rv,Kamala Harris,2021-08-13,
rv,Kamala Harris,2021-08-14,
rv,Kamala Harris,2021-08-15,
rv,Kamala Harris,2021-08-16,
rv,Kamala Harris,2021-08-17,
rv,Kamala Harris,2021-08-18,
rv,Kamala Harris,2021-08-19,
rv,Kamala Harris,2021-08-20,
rv,Kamala Harris,2021-08-21,
rv,Kamala Harris,2021-08-22,
rv,Kamala Harris,2021-08-23,
rv,Kamala Harris,2021-08-24,
rv,Kamala Harris,2021-08-25,
rv,Kamala Harris,2021-08-26,
rv,Kamala Harris,2021-08-27,
rv,Kamala Harris,2021-08-28,
rv,Kamala Harris,2021-08-29,
rv,Kamala Harris,2021-08-30,
rv,Kamala Harris,2021-08-31,
rv,Kamala Harris,2021-09-01,
rv,Kamala Harris,2021-09-02,
rv,Kamala Harris,2021-09-03,
rv,Kamala Harris,2021-09-04,
rv,Kamala Harris,2021-09-05,
rv,Kamala Harris,2021-09-06,
rv,Kamala Harris,2021-09-07,
rv,Kamala Harris,2021-09-08,
rv,Kamala Harris,2021-09-09,
rv,Kamala Harris,2021-09-10,
rv,Kamala Harris,2021-09-11,
rv,Kamala Harris,2021-09-12,
rv,Kamala Harris,2021-09-13,
rv,Kamala Harris,2021-09-14,
rv,Kamala Harris,2021-09-15,
rv,Kamala Harris,2021-09-16,
rv,Kamala Harris,2021-09-17,
rv,Kamala Harris,2021-09-18,
rv,Kamala Harris,2021-09-19,
rv,Kamala Harris,2021-09-20,
rv,Kamala Harris,2021-09-21,
rv,Kamala Harris,2021-09-22,
rv,Kamala Harris,2021-09-23,
rv,Kamala Harris,2021-09-24,
rv,Kamala Harris,2021-09-25,
rv,Kamala Harris,2021-09-26,
rv,Kamala Harris,2021-09-27,
rv,Kamala Harris,2021-09-28,
rv,Kamala Harris,2021-09-29,
rv,Kamala Harris,2021-09-30,
rv,Kamala Harris,2021-10-01,
rv,Kamala Harris,2021-10-02,
rv,Kamala Harris,2021-10-03,
rv,Kamala Harris,2021-10-04,
rv,Kamala Harris,2021-10-05,
rv,Kamala Harris,2021-10-06,
rv,Kamala Harris,2021-10-07,
rv,Kamala Harris,2021-10-08,
rv,Kamala Harris,2021-10-09,
rv,Kamala Harris,2021-10-10,
rv,Kamala Harris,2021-10-11,
rv,Kamala Harris,2021-10-12,
rv,Kamala Harris,2021-10-13,
rv,Kamala Harris,2021-10-14,
rv,Kamala Harris,2021-10-15,
rv,Kamala Harris,2021-10-16,
rv,Kamala Harris,2021-10-17,
rv,Kamala Harris,2021-10-18,
rv,Kamala Harris,2021-10-19,
rv,Kamala Harris,2021-10-20,
rv,Kamala Harris,2021-10-21,
rv,Kamala Harris,2021-10-22,
rv,Kamala Harris,2021-10-23,
rv,Kamala Harris,2021-10-24,
rv,Kamala Harris,2021-10-25,
rv,Kamala Harris,2021-10-26,
rv,Kamala Harris,2021-10-27,
rv,Kamala Harris,2021-10-28,40.0
rv,Kamala Harris,2021-10-29,
rv,Kamala Harris,2021-10-30,
rv,Kamala Harris,2021-10-31,
rv,Kamala Harris,2021-11-01,
rv,Kamala Harris,2021-11-02,
rv,Kamala Harris,2021-11-03,
rv,Kamala Harris,2021-11-04,
rv,Kamala Harris,2021-11-05,
rv,Kamala Harris,2021-11-06,
rv,Kamala Harris,2021-11-07,
rv,Kamala Harris,2021-11-08,
rv,Kamala Harris,2021-11-09,
rv,Kamala Harris,2021-11-10,
rv,Kamala Harris,2021-11-11,
rv,Kamala Harris,2021-11-12,
rv,Kamala Harris,2021-11-13,
rv,Kamala Harris,2021-11-14,
rv,Kamala Harris,2021-11-15,33.0
rv,Kamala Harris,2021-11-16,
rv,Kamala Harris,2021-11-17,
rv,Kamala Harris,2021-11-18,
rv,Kamala Harris,2021-11-19,
rv,Kamala Harris,2021-11-20,
rv,Kamala Harris,2021-11-21,
rv,Kamala Harris,2021-11-22,
rv,Kamala Harris,2021-11-23,
rv,Kamala Harris,2021-11-24,
rv,Kamala Harris,2021-11-25,
rv,Kamala Harris,2021-11-26,
rv,Kamala Harris,2021-11-27,
rv,Kamala Harris,2021-11-28,
rv,Kamala Harris,2021-11-29,
rv,Kamala Harris,2021-11-30,
rv,Kamala Harris,2021-12-01,
rv,Kamala Harris,2021-12-02,41.5
rv,Kamala Harris,2021-12-03,
rv,Kamala Harris,2021-12-04,
rv,Kamala Harris,2021-12-05,35.0
rv,Kamala Harris,2021-12-06,
rv,Kamala Harris,2021-12-07,
rv,Kamala Harris,2021-12-08,
rv,Kamala Harris,2021-12-09,
rv,Kamala Harris,2021-12-10,
rv,Kamala Harris,2021-12-11,
rv,Kamala Harris,2021-12-12,
rv,Kamala Harris,2021-12-13,
rv,Kamala Harris,2021-12-14,
rv,Kamala Harris,2021-12-15,
rv,Kamala Harris,2021-12-16,
rv,Kamala Harris,2021-12-17,
rv,Kamala Harris,2021-12-18,
rv,Kamala Harris,2021-12-19,
rv,Kamala Harris,2021-12-20,
rv,Kamala Harris,2021-12-21,
rv,Kamala Harris,2021-12-22,
rv,Kamala Harris,2021-12-23,
rv,Kamala Harris,2021-12-24,
rv,Kamala Harris,2021-12-25,
rv,Kamala Harris,2021-12-26,
rv,Kamala Harris,2021-12-27,
rv,Kamala Harris,2021-12-28,
rv,Kamala Harris,2021-12-29,
rv,Kamala Harris,2021-12-30,
rv,Kamala Harris,2021-12-31,
rv,Kamala Harris,2022-01-01,
rv,Kamala Harris,2022-01-02,
rv,Kamala Harris,2022-01-03,
rv,Kamala Harris,2022-01-04,
rv,Kamala Harris,2022-01-05,
rv,Kamala Harris,2022-01-06,
rv,Kamala Harris,2022-01-07,
rv,Kamala Harris,2022-01-08,
rv,Kamala Harris,2022-01-09,37.0
rv,Kamala Harris,2022-01-10,
rv,Kamala Harris,2022-01-11,
rv,Kamala Harris,2022-01-12,
rv,Kamala Harris,2022-01-13,
rv,Kamala Harris,2022-01-14,
rv,Kamala Harris,2022-01-15,
rv,Kamala Harris,2022-01-16,
rv,Kamala Harris,2022-01-17,
rv,Kamala Harris,2022-01-18,
rv,Kamala Harris,2022-01-19,
rv,Kamala Harris,2022-01-20,39.0
rv,Kamala Harris,2022-01-21,
rv,Kamala Harris,2022-01-22,
rv,Kamala Harris,2022-01-23,
rv,Kamala Harris,2022-01-24,
rv,Kamala Harris,2022-01-25,
rv,Kamala Harris,2022-01-26,
rv,Kamala Harris,2022-01-27,
rv,Kamala Harris,2022-01-28,
rv,Kamala Harris,2022-01-29,
rv,Kamala Harris,2022-01-30,
rv,Kamala Harris,2022-01-31,
rv,Kamala Harris,2022-02-01,
rv,Kamala Harris,2022-02-02,
rv,Kamala Harris,2022-02-03,
rv,Kamala Harris,2022-02-04,
rv,Kamala Harris,2022-02-05,
rv,Kamala Harris,2022-02-06,36.0
rv,Kamala Harris,2022-02-07,
rv,Kamala Harris,2022-02-08,
rv,Kamala Harris,2022-02-09,
rv,Kamala Harris,2022-02-10,
rv,Kamala Harris,2022-02-11,
rv,Kamala Harris,2022-02-12,
rv,Kamala Harris,2022-02-13,
rv,Kamala Harris,2022-02-14,
rv,Kamala Harris,2022-02-15,
rv,Kamala Harris,2022-02-16,
rv,Kamala Harris,2022-02-17,
rv,Kamala Harris,2022-02-18,
rv,Kamala Harris,2022-02-19,
rv,Kamala Harris,2022-02-20,
rv,Kamala Harris,2022-02-21,
rv,Kamala Harris,2022-02-22,
rv,Kamala Harris,2022-02-23,35.0
rv,Kamala Harris,2022-02-24,40.0
rv,Kamala Harris,2022-02-25,
rv,Kamala Harris,2022-02-26,
rv,Kamala Harris,2022-02-27,
rv,Kamala Harris,2022-02-28,
rv,Kamala Harris,2022-03-01,
rv,Kamala Harris,2022-03-02,
rv,Kamala Harris,2022-03-03,
rv,Kamala Harris,2022-03-04,
rv,Kamala Harris,2022-03-05,
rv,Kamala Harris,2022-03-06,
rv,Kamala Harris,2022-03-07,
rv,Kamala Harris,2022-03-08,32.0
rv,Kamala Harris,2022-03-09,
rv,Kamala Harris,2022-03-10,
rv,Kamala Harris,2022-03-11,
rv,Kamala Harris,2022-03-12,
rv,Kamala Harris,2022-03-13,
rv,Kamala Harris,2022-03-14,
rv,Kamala Harris,2022-03-15,
rv,Kamala Harris,2022-03-16,
rv,Kamala Harris,2022-03-17,
rv,Kamala Harris,2022-03-18,
rv,Kamala Harris,2022-03-19,
rv,Kamala Harris,2022-03-20,35.0
rv,Kamala Harris,2022-03-21,
rv,Kamala Harris,2022-03-22,
rv,Kamala Harris,2022-03-23,
rv,Kamala Harris,2022-03-24,39.0
rv,Kamala Harris,2022-03-25,
rv,Kamala Harris,2022-03-26,
rv,Kamala Harris,2022-03-27,
rv,Kamala Harris,2022-03-28,
rv,Kamala Harris,2022-03-29,
rv,Kamala Harris,2022-03-30,
rv,Kamala Harris,2022-03-31,
rv,Kamala Harris,2022-04-01,
rv,Kamala Harris,2022-04-02,
rv,Kamala Harris,2022-04-03,32.0
rv,Kamala Harris,2022-04-04,
rv,Kamala Harris,2022-04-05,
rv,Kamala Harris,2022-04-06,
rv,Kamala Harris,2022-04-07,
rv,Kamala Harris,2022-04-08,
rv,Kamala Harris,2022-04-09,
rv,Kamala Harris,2022-04-10,
rv,Kamala Harris,2022-04-11,
rv,Kamala Harris,2022-04-12,
rv,Kamala Harris,2022-04-13,
rv,Kamala Harris,2022-04-14,
rv,Kamala Harris,2022-04-15,
rv,Kamala Harris,2022-04-16,
rv,Kamala Harris,2022-04-17,
rv,Kamala Harris,2022-04-18,
rv,Kamala Harris,2022-04-19,
rv,Kamala Harris,2022-04-20,43.0
rv,Kamala Harris,2022-04-21,41.5
rv,Kamala Harris,2022-04-22,
rv,Kamala Harris,2022-04-23,
rv,Kamala Harris,2022-04-24,
rv,Kamala Harris,2022-04-25,
rv,Kamala Harris,2022-04-26,
rv,Kamala Harris,2022-04-27,
rv,Kamala Harris,2022-04-28,
rv,Kamala Harris,2022-04-29,
rv,Kamala Harris,2022-04-30,
rv,Kamala Harris,2022-05-01,36.0
rv,Kamala Harris,2022-05-02,
rv,Kamala Harris,2022-05-03,
rv,Kamala Harris,2022-05-04,
rv,Kamala Harris,2022-05-05,
rv,Kamala Harris,2022-05-06,
rv,Kamala Harris,2022-05-07,
rv,Kamala Harris,2022-05-08,
rv,Kamala Harris,2022-05-09,
rv,Kamala Harris,2022-05-10,
rv,Kamala Harris,2022-05-11,
rv,Kamala Harris,2022-05-12,
rv,Kamala Harris,2022-05-13,
rv,Kamala Harris,2022-05-14,
rv,Kamala Harris,2022-05-15,
rv,Kamala Harris,2022-05-16,
rv,Kamala Harris,2022-05-17,33.0
rv,Kamala Harris,2022-05-18,
rv,Kamala Harris,2022-05-19,40.5
rv,Kamala Harris,2022-05-20,
rv,Kamala Harris,2022-05-21,
rv,Kamala Harris,2022-05-22,
rv,Kamala Harris,2022-05-23,
rv,Kamala Harris,2022-05-24,
rv,Kamala Harris,2022-05-25,
rv,Kamala Harris,2022-05-26,
rv,Kamala Harris,2022-05-27,
rv,Kamala Harris,2022-05-28,
rv,Kamala Harris,2022-05-29,
rv,Kamala Harris,2022-05-30,36.0
rv,Kamala Harris,2022-05-31,
rv,Kamala Harris,2022-06-01,
rv,Kamala Harris,2022-06-02,
rv,Kamala Harris,2022-06-03,
rv,Kamala Harris,2022-06-04,
rv,Kamala Harris,2022-06-05,
rv,Kamala Harris,2022-06-06,
rv,Kamala Harris,2022-06-07,
rv,Kamala Harris,2022-06-08,
rv,Kamala Harris,2022-06-09,
rv,Kamala Harris,2022-06-10,
rv,Kamala Harris,2022-06-11,
rv,Kamala Harris,2022-06-12,
rv,Kamala Harris,2022-06-13,
rv,Kamala Harris,2022-06-14,
rv,Kamala Harris,2022-06-15,33.0
rv,Kamala Harris,2022-06-16,
rv,Kamala Harris,2022-06-17,
rv,Kamala Harris,2022-06-18,
rv,Kamala Harris,2022-06-19,
rv,Kamala Harris,2022-06-20,
rv,Kamala Harris,2022-06-21,
rv,Kamala Harris,2022-06-22,
rv,Kamala Harris,2022-06-23,
rv,Kamala Harris,2022-06-24,
rv,Kamala Harris,2022-06-25,
rv,Kamala Harris,2022-06-26,
rv,Kamala Harris,2022-06-27,44.5
rv,Kamala Harris,2022-06-28,
rv,Kamala Harris,2022-06-29,
rv,Kamala Harris,2022-06-30,39.0
rv,Kamala Harris,2022-07-01,
rv,Kamala Harris,2022-07-02,
rv,Kamala Harris,2022-07-03,
rv,Kamala Harris,2022-07-04,
rv,Kamala Harris,2022-07-05,
rv,Kamala Harris,2022-07-06,
rv,Kamala Harris,2022-07-07,
rv,Kamala Harris,2022-07-08,
rv,Kamala Harris,2022-07-09,33.0
rv,Kamala Harris,2022-07-10,
rv,Kamala Harris,2022-07-11,
rv,Kamala Harris,2022-07-12,
rv,Kamala Harris,2022-07-13,
rv,Kamala Harris,2022-07-14,
rv,Kamala Harris,2022-07-15,
rv,Kamala Harris,2022-07-16,
rv,Kamala Harris,2022-07-17,
rv,Kamala Harris,2022-07-18,44.0
rv,Kamala Harris,2022-07-19,
rv,Kamala Harris,2022-07-20,
rv,Kamala Harris,2022-07-21,
rv,Kamala Harris,2022-07-22,
rv,Kamala Harris,2022-07-23,
rv,Kamala Harris,2022-07-24,
rv,Kamala Harris,2022-07-25,
rv,Kamala Harris,2022-07-26,
rv,Kamala Harris,2022-07-27,
rv,Kamala Harris,2022-07-28,38.333333333333336
rv,Kamala Harris,2022-07-29,
rv,Kamala Harris,2022-07-30,
rv,Kamala Harris,2022-07-31,
rv,Kamala Harris,2022-08-01,45.0
rv,Kamala Harris,2022-08-02,
rv,Kamala Harris,2022-08-03,
rv,Kamala Harris,2022-08-04,
rv,Kamala Harris,2022-08-05,
rv,Kamala Harris,2022-08-06,
rv,Kamala Harris,2022-08-07,
rv,Kamala Harris,2022-08-08,
rv,Kamala Harris,2022-08-09,
rv,Kamala Harris,2022-08-10,
rv,Kamala Harris,2022-08-11,
rv,Kamala Harris,2022-08-12,
rv,Kamala Harris,2022-08-13,
rv,Kamala Harris,2022-08-14,
rv,Kamala Harris,2022-08-15,
rv,Kamala Harris,2022-08-16,
rv,Kamala Harris,2022-08-17,34.0
rv,Kamala Harris,2022-08-18,
rv,Kamala Harris,2022-08-19,
rv,Kamala Harris,2022-08-20,
rv,Kamala Harris,2022-08-21,
rv,Kamala Harris,2022-08-22,
rv,Kamala Harris,2022-08-23,
rv,Kamala Harris,2022-08-24,
rv,Kamala Harris,2022-08-25,
rv,Kamala Harris,2022-08-26,
rv,Kamala Harris,2022-08-27,
rv,Kamala Harris,2022-08-28,37.0
rv,Kamala Harris,2022-08-29,
rv,Kamala Harris,2022-08-30,
rv,Kamala Harris,2022-08-31,
rv,Kamala Harris,2022-09-01,
rv,Kamala Harris,2022-09-02,
rv,Kamala Harris,2022-09-03,
rv,Kamala Harris,2022-09-04,
rv,Kamala Harris,2022-09-05,
rv,Kamala Harris,2022-09-06,
rv,Kamala Harris,2022-09-07,
rv,Kamala Harris,2022-09-08,40.5
rv,Kamala Harris,2022-09-09,
rv,Kamala Harris,2022-09-10,
rv,Kamala Harris,2022-09-11,
rv,Kamala Harris,2022-09-12,
rv,Kamala Harris,2022-09-13,
rv,Kamala Harris,2022-09-14,
rv,Kamala Harris,2022-09-15,36.0
rv,Kamala Harris,2022-09-16,
rv,Kamala Harris,2022-09-17,
rv,Kamala Harris,2022-09-18,
rv,Kamala Harris,2022-09-19,
rv,Kamala Harris,2022-09-20,
rv,Kamala Harris,2022-09-21,
rv,Kamala Harris,2022-09-22,
rv,Kamala Harris,2022-09-23,
rv,Kamala Harris,2022-09-24,
rv,Kamala Harris,2022-09-25,
rv,Kamala Harris,2022-09-26,
rv,Kamala Harris,2022-09-27,
rv,Kamala Harris,2022-09-28,
rv,Kamala Harris,2022-09-29,
rv,Kamala Harris,2022-09-30,
rv,Kamala Harris,2022-10-01,
rv,Kamala Harris,2022-10-02,
rv,Kamala Harris,2022-10-03,38.0
rv,Kamala Harris,2022-10-04,
rv,Kamala Harris,2022-10-05,
rv,Kamala Harris,2022-10-06,
rv,Kamala Harris,2022-10-07,
rv,Kamala Harris,2022-10-08,
rv,Kamala Harris,2022-10-09,
rv,Kamala Harris,2022-10-10,
rv,Kamala Harris,2022-10-11,
rv,Kamala Harris,2022-10-12,35.0
rv,Kamala Harris,2022-10-13,39.5
rv,Kamala Harris,2022-10-14,
rv,Kamala Harris,2022-10-15,
rv,Kamala Harris,2022-10-16,
rv,Kamala Harris,2022-10-17,
rv,Kamala Harris,2022-10-18,
rv,Kamala Harris,2022-10-19,
rv,Kamala Harris,2022-10-20,
rv,Kamala Harris,2022-10-21,
